One more question please	specific
John, I am finally am back on T-Mobile. your team was great in helping me port back! Please note Zach R, Mariah D and Jason Y were great in helping me!	specific
Everybody is making everybody go to store to get problems fix. Don’t tweet them. hours over days trying to come back	specific
We sure can send us a DM and we can chat! We are here for you *MichaelPhillips	specific
Can someone answer a question	specific
Oh no! even with tapping the link and then the box in the link? Let's try again! *MikeVance	specific
Says I can't DM you.	specific
Oh wow! That's no good at all! I appreciate you reaching out! Shoot me a DM, I'm your savior! *DannyHarvey	specific
Wow. just allowed someone to steal my phone number and told me they couldn't fix it unless they could call me on my phone number.	specific
Oh my! Send me a DM so we can go over this happening. *MikeVance	specific
You guys just gave my phone number away after I called in a put on a security alert. Someone needs to help me immediately.	specific
Of course, Brandon. DM us, we'll be happy to help answer all your questions. *JoanO	specific
I have a few questions about a wearable I currently have with Verizon even tho I have switched to you recently	specific
I hear you loud and clear Angie! Shoot me a DM, and we can voice your concerns! *DannyHarvey	specific
. I think ending the contests at pm is too early. Not everyone lives on the West Coast.	specific
loves a good laugh! 🤣Submit your funniest costume with + for a chance to win one of two Samsung S8s.	specific
We appreciate you bringing this to our attention, Aten. DM us. We'll need to gather a few details. *GiselleM	specific
Just left BR and this did not work, had to pay full price	specific
We love to scream for ! Also it’s Halloween, so we’re screaming anyway. Get $2 off from &amp;	specific
Yes we would love to help you out! Send me a DM and we can get started. *KevinM	specific
Hi sultan you mentioned I Should send you dm	specific
That's heart breaking to hear that your leg is broken! Send me a DM so we can see about *SultanGardezy	specific
sitting here with broken leg and frustrated no netflix on us promo still	specific
is so close to rising again! Send your costume pics using + to zap him to life!	specific
It might be a number of things, please DM so we can take a closer look. *JohnWard	specific
why can’t I get any service in my damn house	specific
Hey! I want you to get thanked! Shoot me a DM here and we’ll check it out! *KrystnYogi	specific
I’m trying to apply my photo code and it’s not working.	specific
We'd love to take a closer look at what's happening. Please DM so we can help! *JohnWard	specific
look at my download speed. Been like this for past min!	specific
Definitely hear you. Lisa. Shoot us a DM here and we'll take a closer look at coverage and talk specifics. *ValerieP	specific
Will do! Thx!	specific
I've read some reviews that indoor coverage isn't great. As a working mom, I need consistent, reliable coverage.	specific
We have coverage everywhere, Lisa! Check it out: 🤗 *TarynS	specific
North Jersey/NYC customers: how is your coverage? Reliability? Indoors/Outdoors? Thinking of switching from !	specific
Excellent! If you have any questions just let us know, we're always a DM away *JohnWard	specific
I love my new !!!!	specific
Love seeing that projection! Enjoy that device and mods! Send a DM if you ever need us. *MikeVance	specific
Netflix and chill, thanks to our	specific
I apologize for the wait, Nerissa. Be sure to see any of our customer service agents, and they will issue our baggage service guarantee voucher. -Sara	specific
we are past the min mark and no luggage. No baggage agent either. Flight Seattle to Austin	specific
aaahhh, I see now. I'm sorry to hear about the baggage issue. I'm guessing they found it and tagged it for a later flight? -Tara	specific
That’s literally what I just said. Doesn’t excuse the fact that your employee argued with me and as a result I’m paying ($25/bag) to wait an extra hours. Never flying your service again.	specific
Wasn’t a delay. I told the guy at the counter my bag wasn’t tagged and he said “yes it is” and pointed at my old tag from and proceeded to process my bag. I now have to wait hours for my bag to get to SFO from PDX.	specific
Hi Harley, I'm sorry to hear about your delay. Can you message me your confirmation code? -Tara	specific
Nothing like waiting at the airport for hours because employees can’t do their jobs right and argue with their customers (who are right).	specific
Happy to be there and enjoying all the sights and sounds! -Tara	specific
Thankful for our amazing partner . Going to be a great day at the .	specific
Sorry for the delay, Crystal. But I'm glad our team is making sure everything is clean and good to go for you! -Sara	specific
Waiting for my flight to depart &amp; the gate agent announces that the delay is due to a vomit clean up...	specific
No harm in asking! -Sara	specific
Thx! Will do. Hoping our flight crew provides updates, so the entire plane participates.	specific
Hey Dot, oh my gosh that is horrible timing! I wish we could broadcast it live, but if you tweet at us here, we'll provide you score updates as it goes? -Sara	specific
please, please broadcast the on flight	specific
Well I'm sure I speak for most of western Washington when I say thanks for trying! : ) -Tara	specific
I fly a ton to LAS, unfortunately it never comes with!	specific
Welcome back to Seattle! Couldn't get the sun to come with you? -Tara	specific
Heading home from vacation down in Tampa Florida with friends! Had a great time, flew as always! Back to Seattle to the rain!	specific
Thank you for sharing, Eric! I love hearing stories like this about our team Thanks for flying with us! -Sara	specific
Captain of our Alaska flight just called a Korean war vet up to the cockpit to thank him for his service. Good stuff.	specific
I'm thinking since we only have that one flight a day. The plane comes in from Seattle. Deplanes and re-boards with new guests. All the crew and agents are ready to go! We like flying and we love being on time! -Tara	specific
"Yeah just curious why boarding always happens extra early at IND. Been almost ""late"" to door closure at + min prior to departure. Not a problem at SEA closer to min"	specific
Yeah, looks about mins behind schedule. -Tara	specific
Not sure. In the back of the plane but heard an announcement about doors closing. Still sitting at the gate past departure time. Finally turned on A/C	specific
Hey, do I understand that the flight is closed already? -Tara	specific
why does flight IND-SEA always have final boarding called at the listed START boarding time? Currently sitting at the gate with doors closed for + min. Not the first time on this flight number	specific
Hey, great question, and I honestly knot sure if we will stay or go. -Tara	specific
Always appreciate the gangsta bear to welcome me back home. , thoughts on keeping these friendly cuties?	specific
Great flights and views! -Tara	specific
Chicago.	specific
Hi Jim, can you DM me your confirmation code and some more information about what happened? -Sara	specific
"On my return leg on my st trip, I just had the worst ""check in"" eerience in my years of commercial flying. No staff at DTW counter when kiosk advises you see customer service agent since machine was unable to print boarding pass. It gets worse..."	specific
No tricks and all treats with us, Michelle! Thanks for choosing Southwest. ^LB	specific
Thanks for the Halloween candy and complimentary drinks on today’s flight!	specific
Sounds like a home run, Travis! Glad we could get you where you need to be Safe and sound. ^SL	specific
Shout out to for a flight to Midland that lands right at :30 so I won’t miss the	specific
Hey, Cheryl! Our team is aware of this and looking into making those episodes available on all devices ASAP!	specific
season two only goes to ep17? Despite there being more eps but then s3e1 is up?	specific
We're sorry to hear this! If you're having any issues, please let us know the details and the device in use. We're here to help.	specific
Your support SUCKS!!!	specific
Sorry for the delayed reply! If you're still running into trouble, let us know the device in use and try: .	specific
I am using an iPhone s &amp; I tried the things that the troubleshooting tips suggest.	specific
If you're still having trouble logging in after troubleshooting please contact us here for real-time help:	specific
"the Hulu app logged me out, &amp; when I try to log in, I get ""An error occurred. Please try again later"" &amp; I know the login"	specific
Hi, AJ! We don't have a timeline, but keep the show in WL/My Stuff and stay tuned to: for updates.	specific
when will we see season on hulu	specific
Yikes! Any specific show that's freezing and dialogue is out of sync? What device is in use? Try: .	specific
Yes dialogue is out of sync. Seinfeld, workaholic, as well as others. Blank pic with sound, pic with no sound. Using Apple TV disappointed	specific
That's no fun! We are happy to help. What generation of Apple TV do you use? Have you tried any troubleshooting steps?	specific
Hi, your service is completely . the stream freezes and the voices out of sync.	specific
Hi Ange. Which model iPhone was it, what was the colour and background image? Where on board was it left? Phil.	specific
hi Phil, it’s an iPhone s, black doesn’t have a cover and battery had died. I was in about the th carriage, was one with toilet in	specific
if you find it and power it up, the background image is a woman sitting in a yellow chair	specific
/3 Please also make a report at , in case a passenger has taken it to hand in elsewhere. Phil.	specific
thanks for your help Phil. the carriage was reasonably empty so hopefully will be found by staff	specific
Hopefully so - You're most welcome. Phil.	specific
Hi Ange, staff at Oxford checked the train last night but unfortunately no phone was found on board. /2	specific
Thank you so much for getting back to me - ange	specific
No problem Ange. Rach	specific
My iPhone has been located in the car park at Oxford train station and in Harrow. Could you please provide phone numbers.	specific
You can report it as lost on our partner website and if it turns up at any of our stations will be on there. -Andy	specific
/3 They will contact me with an update which I can share with you tomorrow.	specific
/3 Thanks Ange. I have asked colleagues at Oxford to take a look on board when the train arrives.	specific
Hello i’ve left my iphone on the train, i was on 5 from Ealing Broadway to Langley 7. Can you help?	specific
I'm so sorry about that. Please tell us more so we can help: -Becky	specific
y'all upset my man He's a big fan of yall but won't go cause of bad/disrespectful service. Please apologize	specific
Lookin' good! -Becky	specific
Got dinner at with	specific
Agreed. What did you wear as your costume? -Becky	specific
Branch from Trolls And the Boorito was delicious! Thank you!	specific
You're very welcome, my friend. -Becky	specific
Best Halloween treat is always the Boorito from !	specific
My apologies for any frustration, but it'll be back on tomorrow. -Becky	specific
Can’t order online because of this stupid dress up for a damn $3 burrito event! blocked online ordering. 🤦‍️	specific
Yes! With chips is my favorite. -Becky	specific
Queso Yes Or No	specific
I'm sorry for any frustration. We turned off online ordering tonight for our Boorito promo. -Becky	specific
Oohhh...ok	specific
I need in my life	specific
We appreciate the shout out! -Becky	specific
Double everything for $3! Shout out the homies at	specific
Hopefully we'll zip through the line quickly. -Becky	specific
I’m next to a university, the line is wrapped around the building. Good try!	specific
I JUST WANT CHIPS AND SALSA! I HAVE TO STAND IN LINE FOR CHIPS AND SALSA	specific
There's no better way to celebrate. -Becky	specific
agreed - thank you for another amazing dinner, Chipotle	specific
Thanks for stopping by! -Becky	specific
celebrating Halloween with	specific
Your. Kiddo! She's seriously the sweetest. Thanks so much for sharing. -Becky	specific
Thanks Becky! We truly had a blast and I see this becoming our annual tradition.	specific
I love this tradition! I have confidence the costumes will keep getting better and better. -Becky	specific
The employees were thrilled to see my little Chipotle Baby!	specific
That bowl looks BOOritoful! -Becky	specific
it was absolutley delicious	specific
HAPPY HALLOWEEN! Thank you for the delicious BOOritos,	specific
Go Pack go! Nicely done. -Becky	specific
Dressed up as quarterbacks for $3 burritos !	specific
That's correct. -Becky	specific
I can't be lazy and send a friend	specific
¯\_(ツ)_/¯ -Becky	specific
is the $3 one per person?	specific
Yeah, buddy! Thanks for stopping by. -Becky	specific
time!! Thanks	specific
I like your style. -Becky	specific
Me: I'm not dressing up for . I'm not even getting out of this bed Homie: $3 burrito at if u come in costume Me:	specific
I like where your head's at. -Becky	specific
I don't need a lot to be happy - a and Centurion lounge in the same airport pretty much does it. PHL	specific
Ha! Well played. -Becky	specific
You! Shall! Not! Pass!!... me in line while I wait for my boorito at	specific
It absolutely should be. Please write to us here: -Becky	specific
Thanks, Becky. I submitted a request.	specific
Thanks so much, and you should hear back from us soon. -Becky	specific
I thought it was $3 burritos if we showed up in costume?	specific
Heck yeah! Thanks for stopping by. -Becky	specific
I went to to get a burrito and they called it a boorito on the receipt &amp; I got such a kick out of it	specific
That's troubling to hear. Please provide more details: -Becky	specific
. when your employees talk shit right in front of me in Spanish and think I don't understand it?	specific
That doesn't sound good. Please tell us more here: -Becky	specific
I know it’s Halloween, but Chip messed up so many orders LOL	specific
I dig it. We appreciate you stopping by! -Becky	specific
So this was supposed to be my “conjuring” face as we picked up our booritos from 🤣	specific
Sad Browns fan, for sure. -Becky	specific
Good call, delicious burrito as always!	specific
I'm glad the burrito was delicious. And you're right – there's always next year. -Becky	specific
what do I wear for this ??? I'm too indecisice!!!	specific
I can't believe that, either. I'm so sorry. Please tell us more so we can help: -Becky	specific
Went to get my boorito &amp; was told my costume as my fav tv character wasn't sufficient by a rude employee. Cant believe this!	specific
Well played, my friends. -Becky	specific
minute D.Va costume for $3 ritos at	specific
Online ordering is turned off for our Boorito promotion. My apologies for any frustration. -Becky	specific
Whoever coded the Chipotle app grinds my gears. I want to order fooood	specific
We should zip through everyone quickly! -Becky	specific
Walked into to see (zero exaggeration) people waiting in line in costume for $3 burritos	specific
Truth! Thanks so much for the shout out. -Becky	specific
$ burritos for anyone in a Halloween costume today pm-close ️️	specific
Hey! We would need to see what offers are available to you. Send us a DM so we can further assist you. -CD	specific
thinking about upgrading my wife’s iPhone . What is your best offer?	specific
Our customer service reps at -892-4357​ should be able to assist with that	specific
can I drop RT from my cable package	specific
You're welcome. -CS	specific
Great, Thank you	specific
You can DM us directly but no worries. I am submitting the request. -CS	specific
i thought i was replying to you directly	specific
Please remove that from public. I have the information though. -CS	specific
Thanks Rachel. We'll take a look into this and be back in touch as soon as we have more information! Reid	specific
Oh bless you, thank you so much! It’s wallington, or purley way. Or I’ll drive to wherever! They are so worth it!! X	specific
Hi Rachel, what's your local store? I'll look into this for you. Steven	specific
This being , it’s reminded me to ask - will you be doing the Taste the Diff chipolatas w. cranberries this year?	specific
Oh no! Sorry about this Will. Which store did you buy these from? I'll get this sorted for you. Robbie	specific
Thanks robbie. Ecclesall rd Sheffield :/	specific
Thanks Will. Can you DM us your Nectar card number via the link please? We'll pop on a refund and feed this back. Lauren	specific
Hi just bit into one of your jam doughnuts and it had custard in it ... not happy to say the least	specific
Great! Glad it's sorted for you.....	specific
Fab customer service from today. Shoes exchanged with no fuss	specific
Really disappointed with my boots - only bought them months ago and already split. I eected better quality from M&amp.	specific
Sorry to hear this - you can get in touch with us here &gt; or you can DM us some more info so we can help?	specific
Thanks I filled in an online complaint via your website, hoe long does it normally take to reply?	specific
Hi - our team aims to reply within hours Thanks	specific
who can I complain to about poor quality with food packs? Have spoken to store in question but they aren’t helpful at all? Do you have an email or phone number of someone who may be able to help? Thanks	specific
What color are the lights on the router? ^JAY	specific
This has happens far to many times when important work is due	specific
After hours of customer service we finally fixed it thankfully our contract is up and we will not be renewed with you guys	specific
We sincerely would like to keep you as a customer. ^NHP	specific
Trying to do my presentation and my whole entire house has no internet ...wonderful just wonderful get it together	specific
No problem. Please follow the steps in the next link for issues downloading additional content:	specific
I redeemed a VC code for nba k18 that I got from Best Buy. It said it was successful but I didn’t get the VC	specific
Here to help! Please provide us with more details of this issue in order to assist you better.	specific
I sent a question. Can you guys answer? Thanks	specific
Sorry to hear that! We have sent you a Direct Message via Twitter with further instructions.	specific
My account has been temporarily suspended, and I was wondering why but I have not been emailed yet???	specific
Hi Arvid, Once an account has been created the Online ID can't be changed, More details here:	specific
But i hope it will come as an option in the future! everybody wants this?!	specific
When we Change our online id ???!!!	specific
PSN Status Indicator - one stop shop for checking the status of PSN and specific services:	specific
Hi there, Check the following article to receive further details about the process with banned accounts:	specific
Is there a way to get a psn account unbanned	specific
Te hemos enviado un mensaje privado con instrucciones a traves de Twitter.	specific
Ya los empeze a seguir	specific
Hola. Por favor siguenos a traves de Twitter para poder enviarte un mensaje privado con instrucciones.	specific
Yo tenia un adeudo en mi cuenta y ya lo pague, estoy conciente que son horas pero en ps4 dice que esta bloqueada mi cuenta	specific
Here to help! Check out the next article for problems redeeming a voucher code:	specific
my redeem code DOSENT work	specific
Sorry to know that. Please follow the steps in the next link: Let us know the outcome!	specific
I'm trying to buy the game first but its not letting me do that	specific
I'm using a PS4 system	specific
Hi there,Glad to assist! Sorry to hear that, Are you using a PS4 or a PS3? Let us know more details!	specific
I trying to download Qurare: Magic Library bit its saying page not found.	specific
For further investigation please discuss this in our Community forums, here:	specific
Right now i have a controller and headset picking up my audio that i cannot find on my system	specific
Hi there. That option is not available. Please submit your feedback and ideas, here:	specific
Is it possible to create a hidden harddrive on ps4 which can be accessed remotely when the system is on?	specific
Have a discount code? Learn how to redeem it here:	specific
/2 with us, please feel free to send us a DM. ^BG	specific
I can't believe there's no other account Mgr's available	specific
Then let’s take a look at what triggered the restriction. DM your full name, email address, and registered postal code. ^LJ	specific
Can you please bear in mind, not everyone has smart phones! I have but my buyers might not!	specific
I know what triggered it, I tried to send my number and email address to a buyer so they could contact me for directions!!!	specific
I’m currently receiving enquiries regarding delivery info which I can’t respond to which is going to cost me in lost sales	specific
All the items I have listed currently are for local pick up yet I’ve had my messages restricted because I tried to give my number and email	specific
Motors &amp; Local Pickup only are a little different – but all other items should show details in the pictures. If it’s (1/2) ^LJ	specific
I for one would not consider buying a £3k watch without seeing it first, how would I get the sellers details?	specific
Contact info can be exchanged after payment has been submitted through eBay, but not before. (1/2) ^LJ	specific
But as a delivery driver, I can’t be opening the app constantly to respond to queries and if someone wants to let me know they’re mins away	specific
We want to ensure eBay is safe and we can only protect our members if the conversation is kept on the site. ^CM	specific
why is it such a crime to put my phone number in messages when dealing with potential buyers regarding delivery info?	specific
Sorry for any confusion! DM = direct message. ^LJ	specific
What is a dm	specific
We're always here to help and we want you to have a great eerience! Send us a DM with more information and we'll review. ^CR	specific
I've talked to a supr with no assistance	specific
Oh! We place great emphasis on customer service.If you have any situation you need support, we're happy to check it if DM us ^AH	specific
is not a customer service co	specific
not as described once received, we offer protection with our Money Back Guarantee. (2/2) ^LJ	specific
To a potential buyer who wants to contact me during my work hours to arrange a viewing.	specific
But yours as well. Doesn’t make sense!	specific
If l lose out on sales or an item doesn’t sell as well as it should, eBay won’t receive their %. You’re not only affecting my pocket	specific
Chuck, we do not have an estimated time of repair. Thank you for your patience! -Karen	specific
I agree! Why the frig can we not get an ETR????!?!?	specific
We do apologize for the inconvenience and hope to have it restored soon as we can. = JJ	specific
, power we will not be able to provide any clear updates. = JJ	specific
, This outage is due to commercial power where our signal transmitter is located is out. Until the power company can restore /2	specific
Funny bc everyone around is restored	specific
Never lost power	specific
I get it. Tx for elanation. ETR depends on Natl Grid fixing power outage still in the middle of	specific
Thank you for understanding. Should info become available, it will be here: -Erica	specific
ETR now pm. Consistent w following Natl Grid ETR for Center at :30 am. All good news Thanks.	specific
You're welcome. If you have any other questions or concerns, please feel free to reach back out to us. -Mary	specific
Hi I know you’re working hard. Just a little update or ETR WOULD HELP A LOT	specific
, You have posted your address publicly please delete the post and resend in a DM. = JJ	specific
my name is charles martin, w. columbine dr, phx,85029. my bill has almost doubled from last month, Why, no help by calling	specific
Hi Kellen, please DM us your full name and street address so I can check your area. -Mary	specific
hello, curious when the outage is eected to be resolved for the area code	specific
Hi Anthony, I can look into this. Please DM us your full name and street address. Thanks. -Mary	specific
thank you for helping me get all of my services back.	specific
thanks for sending me a new modem that doesn’t work. Your agent can’t even turn the old one back on so my daughter can do homework	specific
Please bring a primary identification such as a valid passport along with a secondary form of ID. ^ag	specific
Hi there! I need some infos about opening a checking account at BofA for foreigners. I'm gonna be in Miami next week only for this and I really could use some help	specific
You may visit a local Financial Center to open a checking account. ^ag	specific
Hello, please send us your full name/ZIP/phone /so our Social Care Team can follow up with you. Thank you. ^sp	specific
its a bit concerning	specific
Dès la création d'un compte PayPal, vous pouvez enregistrer votre compte bancaire, ajouter de l'argent sur votre solde PayPal et faire vos paiements en toute sécurité. Voici un lien utile : ^EM	specific
bonjour a partir de combien de temps après creation de paypal avec un compte bancaire peut on acheter ?	specific
Hello Gordon! Will you please DM us with your account number so we can better assist you? -Wayne	specific
why not try illustrating call backs to current customers.	specific
Great illustration ! The Cloud Goes Underground at :Invent via awscloud	specific
We'll be glad to credit for the time without service once you're restored, Taylor, but can't pay for the class unfortunately. -Mike	specific
is the worst internet provider ever. I won't be able to do school work until Tuesday, so are you paying for class if I fail?	specific
Hi! I'd be glad to address any service or billing issues with you. Please DM me, and I'll be able to assist further from there. -Alex	specific
there better than these faggots	specific
I called and left a message for you. Please return my call at the number provided or DM me when you are available. ^kl	specific
Thank you call me tomorrow afternoon :00 pm (706)614-7640	specific
Thank you for the info. We will follow up with you. ^nw	specific
Ridiculous amount of fees again from . How do you justify stealing money from people?	specific
If you need help with your Xbox, we're just an away! Tweet us any time for official Xbox support ^EZ	specific
Too late I smashed it	specific
I'm sat getting emotional trying to make an Xbox work almost crying I just want to watch Fucking Harry Potter	specific
If you need help with this, let us know! We're official Xbox support &amp; we'd be happy to help ^EZ	specific
He literally just asked something lol	specific
Yeah just let us know if you've got any question and we will be happy to answer them! ^PS	specific
When can we pre order on Xbox?	specific
PlayerUnknown's Battleground launches on Xbox on /12. I'll see you on the battleground! Retail, digital: $29.99	specific
If you need help with this game on Xbox One, we'd be happy to help! Tweet us for official Xbox support ^EZ	specific
If I uninstall and reinstall the game on my Xbox one, will my account progress still be there?	specific
Hi, you'll need to log full details here for an agent to check and refund you accordingly. Sorry for the disruption to your journey. Thanks.	specific
*making	specific
Hi please give the man who is giving updates on the Piccadilly line at Leicester square a pay rise... he's make the whole platform smile with his hilarious announcements	specific
Hi, if you would like to cancel a pre-order, you can reach out to our chat team here. ^RM	specific
is it possible to cancel a pre order	specific
There is an incident at Preston causing disruption to services through Lancaster. More info here:	specific
What’s the reason all trains at Lancaster are at a standstill?	specific
Hi Phillip, which station is it you will be travelling to from Southampton Central?	specific
Using the London Zones -4 travelcard combination ticket	specific
SOU to Wembley Park, preferably via WAT	specific
Is it just a day ticket you are wanting?	specific
One that will allow me to get to and from England V Brazil. Would probably be on the train from WAT after am	specific
I've had a look into it, you can't get a ticket to Zones -4 I'm afraid, you will need to purchase a SOU - Zones -6 ticket	specific
how much is a ticket from SOU to London Zones -4. SWR Website will only give -6 but only need to go to for Wembley Park	specific
This link will be updated with information throughout the disruption, please check here:	specific
any idea whats going on with Preston trains? Will they be running?	specific
Hello, trains are currently being delayed by up to minutes or cancelled, disruption is eected until the end of the day	specific
Sorry about that, can you tell us which store this was and we can pass your feedback over for you? - BH	specific
Alfreton	specific
Thanks very much. We'll get that sent over - BH	specific
And waiting and the normal question went before the fast lane was tended too. So what’s the point in it	specific
Hi there, do you have a particular order for delivery that you are referring to? ~Debs	specific
Yeah. There not fast. It would of been quicker joining the normal que	specific
Have you had an issue I can help you with? ~ Ellen	specific
Make the fast track fast	specific
How can I help? ~ Ellen	specific
?	specific
what’s the point in fast track when it’s really slow	specific
Hello! We do not have access to Fleet Information via this channel, our apologies! Someone from that team will get back to you soon.	specific
You are responding to people every few minutes but have not responded to me. When I email fleet I do not get a reply.	specific
how do I turn these notification off? I do not want them	specific
Hello! Can you provide us with a screenshot of what you're seeing?	specific
i'm tryig to order off the app and i've tried on the website and it isn't working	specific
Can you DM us so we can look into this for you?	specific
When your order came to be $30 after tax and tip but they charge you nearly $40. Neat	specific
Hey Callie! Can you DM us the email on your account so we can investigate this?	specific
soooo just brought me poke with none of the sauces that I ordered 🤔	specific
Can you DM us so we can look into this for you?	specific
Why would charge more than my order to my account and then decline the purchase 🤔 I hate that app it’s so glitchy	specific
We are live here on Twitter! Can you DM us with your account email?	specific
Please reach out - your company needs to have a customer service phone number	specific
Can you DM us so we can check this out?	specific
Hey $34 of food cost $65 to receive - major surprise over quoted amt. No surprises at	specific
Can you DM us so we can look into this for you?	specific
Can’t reach cust service to report TERRIBLE eerience- Hair in food and no way to get $ back	specific
Yes! Can you DM us the email on your account please?	specific
We finally found each other! Disregard thanks	specific
my Postmates can't speak English and can't find my address can you help us	specific
Can you DM us with your account email so we can check this out for you?	specific
Y’all really need to get your shit together and get a customer service phone I never got my shit so fix it.	specific
Can you DM us so we can look into this for you?	specific
Mannnnn is garbage chick straight ghosted my order but they’re still trying to make me pay for it	specific
Can you DM us so we can check this out?	specific
hi! I was charged dollars for my order when it said it was bucks on the postmates app? Will that change? Thank you!	specific
That doesn't seem right! Please provide which store you visited and then we can reach out to the Store Leadership Team.	specific
"Come on . Get it together. This is like the th Target I've seen this at. ""By the each..."""	specific
Please DM the tracking number, contact number, and full details, if you needed assistance. ^RF	specific
why ups always charge cod ? Why they can't figure out cost before when shipping is calculated ?	specific
We love it, you rock! ^MC	specific
A video game dude (EVA helmet prjt) and a plain box	specific
I do apologize that you feel this way. If you need assistance please DM us your concern. ^AC	specific
I really wish wouldn’t ship with . Worst service out there	specific
We can look in to this for you. Please DM us your tracking number, phone number, and full address.^KP	specific
I used UPS My Choice to hold two packages that were going to arrive on Friday until Monday. They're still not here. Where'd they go?	specific
HI Amanda, thank you for this feedback. ^RG	specific
This just in: Marketing Cloud is so difficult to use, i want to flip tables. Nothing is intuitive. NOTHING.	specific
Hi Alex, we are so sorry for the service interruption, please check for the latest ^RG	specific
Is down for anyone else??	specific
I'm sorry to hear that, Kayla. Please dm once you're restored for that credit for the time down, though. We're here to help. -Mike	specific
Biggest regret of : signing up with ... still waiting for them to give me the internet they’re charging me for	specific
Feel free to dm if you'd like assistance with anything, Nelson. We're here to help. -Mike	specific
Got call of duty and I was super stoked!! turns out my internet ain’t fast enough. Thanks and thanks to for taking weeks to install my new internet	specific
I'd be glad to test the line and help if I can if you'll dm your account number, Stephanie. -Mike	specific
your service sucks! Speed is slower than what we are paying and wifi says connected but yet can't get on! Grrr!!!	specific
Hello Kevin! Will you please DM us with your account number so we can better assist you? -Wayne	specific
got home to tally and my internet is broken, called customer service and they said there’s been an attack on our router.. how you let someone brick my shit smh	specific
I'll help if I can, Chris. Can you dm the specifics of what you're inquiring about? -Mike	specific
Trying to order bonded DSL but getting conflicting answers from customer support. Help!!	specific
Hello Jeff! Will you please DM us with your account number so we can better assist you? -Wayne	specific
, another poor customer service eense with my trouble ticket being lost. Goes with my hours of calls with your billing department.	specific
HI! if there is anything we can assist you, send us a dm to !!!	specific
Hi! Stand by please. Checking it out .. thanks!	specific
Hi why does it say you are closed via ? I need some yummy food!	specific
please send us a direct message at with your email address, and we'll check on your order status.	specific
At least I’m being productive and grading while waiting for my food to get here.	specific
Being naughty and ordering Mac and cheese though 🤗🤗🤗	specific
Hello I would like to assist you. Please send me a DM with your order number. Thank you!-Nick	specific
Purchased a case yesterday that dropped in price today. Can the difference be refunded?	specific
Hello I would be happy to assist you. Can you please DM me your order number?-N	specific
I bought a PC case yesterday for $69.99 and today it's $5 off. Can you refund me the difference?	specific
Unless you were looking how to configure, then this should help! ^DO	specific
How do I change default document (i.e. index.php) in WebApp?	specific
This might help! ^DO	specific
Looks good! The dev team constantly monitors the feedback forums for ways to improve the platform. ^NA	specific
thanks i just did: support 'REST Guidance or iOS(Swift) QuickStart for Cosmos DB' - what do you think?	specific
Zainda, nos comentarías, ¿ya entraste en contacto con nuestro Servicio de Atención al Cliente? ^HC	specific
Estoy al tlf con ellos, me lo reembolsan ahora mismo. Espero que ASM reciba algun tipo de sanción porque esto es una vergüenza.	specific
Pago para tener el Prime con vosotros para que me tarden en llegar dias? Reembolsadme la compra y lo compro en cualquier otro sitio	specific
estais de coña no?el reembolso lo quiero ya, era para un regalo para hoy y tenia que llegar ayer.	specific
Olá, H.o! No momento não temos previsão, mas qualquer novidade será anunciada diretamente no nosso site e redes sociais. ^CR	specific
poo. assinei hj pra ver a terceira e nada.. acha q so qnd acabar na tv americana? de qq forma, obrigado	specific
tem previsao para liberar a terceira temporada de no ?	specific
恐れ入ります 既にハロウィンが過ぎてしまったところ大変恐縮ではございますが、万が一返品や交換をご希望される場合は、お伝えしたURLをご参照いただければと存じます。また、お手続きに関してご不明点がございましたら、ご遠慮なくお知らせください。 YM	specific
ご丁寧にありがとうございます！ 逆に面白かったので全く問題ないです！ありがとうございます！	specific
ご迷惑をおかけしております。お届けした商品に問題があった場合、Amazonが発送する商品は返品・交換（可能な商品のみ）にて対応させていただいております。お手数ですが、リンクをご参照の上お手続きください。 TN	specific
【新 一日一句】10.31 ハロウィンは クレームさえも 吹き飛ばす Amazonで マリオとルイージを買ったのに マリオとマリオが来たwww Wルイージよりマシか！笑 ハッピーハロウィン！	specific
Please share your details here: and I'll get in touch with you. /2 ^HD	specific
I have stopped ordering from your site, Amazon courier guys are very rude. I have given similar complaints to u no of tyms.	specific
Apologies for this unpleasant eerience. I'd like to take a closer look. /2 ^HD	specific
(2/2) ... please reach out to us for real-time troubleshooting here: ^WT	specific
Okay, thanks so much!	specific
I’m trying off my fire stick	specific
I'm sorry, I see we do have both episodes available. Can you let us know which device you are streaming this on? ^EB	specific
I go to watch and episode &amp; aren’t there???	specific
I'd recommend restarting your Fire Stick by unplugging it from the TV and wall outlet. If that doesn't work... (1/2)	specific
We know not having service is ruff, but dogs make everything better! ^HM	specific
I lost my signal while searching something in and since the page didn't load, this shows up...I am not even mad.	specific
Thank YOU, Alisondra, for being one of our amazing customers! ^BE	specific
from your biggest fan. Thank you for creating and households nationwide!	specific
I'm sorry for the wait! Please let us know if it does not arrive by PM. We want to make sure you receive the order. ^DD	specific
My audiobook hasn’t shipped (but the site still says I’ll get it by PM )	specific
Lots of folks (even w/Prime) reporting they will not receive The Final Dossier today from .	specific
Thank you for reaching out. We've received your DM and will continue working with you there.	specific
Y’all need to fix this now	specific
Got it. We recommend updating your Watch OS, then testing to see if the issue persists. If the problem continues, reach back out.	specific
No	specific
Got it. Have you updated your Apple Watch to yet?	specific
